Id,SalePrice
1734,124213.48571847795
1735,114006.25964759456
1736,113643.0579474103
1737,295418.6022524681
1738,213183.74126534958
1739,284939.8981890674
1740,213813.7172701876
1741,170237.035904668
1742,162886.88285285034
1743,184751.6801969606
1744,267832.86113690445
1745,246773.39423276685
1746,272609.68512835226
1747,227228.81338797105
1748,231883.03131736015
1749,151302.653147531
1750,170146.43765819477
1751,241747.12342507546
1752,109707.26302484298
1753,172341.01684865452
1754,236128.01352120764
1755,176449.55055495913
1756,84025.62529276896
1757,110011.59163148116
1758,117448.72032978863
1759,168237.4126040284
1760,150986.85721710642
1761,152180.73236145757
1762,167755.61647004916
1763,192454.10112539996
1764,118770.37016740214
1765,213224.41346173073
1766,192147.13104334896
1767,201439.9704918719
1768,135512.5085508454
1769,207567.57037106113
1770,148558.37460752137
1771,139689.75645318232
1772,155541.85007058756
1773,112407.2831712334
1774,197583.50837990668
1775,153756.58913257797
1776,120004.7366662636
1777,105876.22305318565
1778,124211.59747656572
1779,109991.84599525842
1780,194226.35308762503
1781,138499.1933908617
1782,46807.66321224641
1783,124675.23820996506
1784,77734.71084578984
1785,127153.72909536355
1786,87616.4011292847
1787,199298.34314167118
1788,858.6499516836338
1789,105358.27214462447
1790,39237.244552717224
1791,232513.93444601845
1792,184805.240589709
1793,154253.73987688948
1794,144894.11722175934
1795,161892.62296065237
1796,139534.81788288255
1797,147578.48522959393
1798,125612.38225316041
1799,98475.26728303268
1800,122621.31612301484
1801,108599.96270631588
1802,136863.44063335974
1803,183075.83814323312
1804,118402.9523497663
1805,154998.40441734446
1806,163755.06473614203
1807,189995.01201144865
1808,117069.76589412492
1809,130123.42757400198
1810,137502.1633911294
1811,117439.18195431255
1812,134412.7209475823
1813,126709.9252655879
1814,81322.29386733679
1815,0.0
1816,98954.66726754676
1817,106521.47687657201
1818,197076.2735374086
1819,149396.37285910267
1820,73216.66068686463
1821,138160.72678670008
1822,163547.46423633935
1823,34750.502267597476
1824,177650.31105964063
1825,133525.43944970687
1826,111924.0640136941
1827,119251.34448055027
1828,147025.84346210794
1829,126807.92344506964
1830,186799.56943993157
1831,218394.12622101992
1832,174084.54126153167
1833,187874.2480331727
1834,153414.13084859183
1835,215672.66961092825
1836,190661.64985992215
1837,85635.20987041856
1838,156947.4763476336
1839,63266.584705441055
1840,139094.95203957398
1841,135142.38447080154
1842,111461.46239299563
1843,126986.89278307493
1844,138986.45680395927
1845,127342.17632659519
1846,164000.1957373723
1847,183073.0482469273
1848,0.0
1849,92717.09673097127
1850,128721.96227166211
1851,171224.66014787453
1852,129522.38004659952
1853,123970.83519847717
1854,184935.7373963986
1855,159484.44764503746
1856,224386.5609047625
1857,154923.13707255808
1858,156479.0258354474
1859,128759.88728406676
1860,138076.7835366972
1861,127373.5710597767
1862,270441.5307705386
1863,270441.5307705386
1864,270441.5307705386
1865,291366.0233653212
1866,296092.8979436469
1867,247579.3737927644
1868,280177.13145977247
1869,202872.12436605807
1870,231763.38332722257
1871,250335.7308291087
1872,159234.5654386607
1873,224809.71558417424
1874,121108.05716366487
1875,219005.37169716743
1876,184184.42113393018
1877,216410.64993183527
1878,221977.99015338652
1879,114161.68236248998
1880,115530.82252732263
1881,232927.4102682737
1882,265261.1097300217
1883,207147.60207871304
1884,218159.1439919203
1885,252787.87689500468
1886,278292.0299881785
1887,214269.97815302512
1888,259603.55082428615
1889,155393.30452702814
1890,103937.9682517701
1891,140254.32121979684
1892,82846.187406546
1893,147043.59370562155
1894,178719.48841329673
1895,160350.39736363527
1896,124770.58796342768
1897,127740.92578586095
1898,143565.46973246444
1899,159421.9122603125
1900,172172.7745323554
1901,142197.55021556505
1902,147552.7140508872
1903,247330.6030357613
1904,131763.7096444797
1905,201455.50147603333
1906,149062.4660419716
1907,217921.63309071746
1908,128453.3484441546
1909,139818.2792722282
1910,139818.2792722282
1911,189580.35927567593
1912,283533.9776926979
1913,142290.0943771674
1914,56263.74980367857
1915,259985.52232667446
1916,5660.127159099866
1917,260656.28963028747
1918,144005.68598645178
1919,167827.45104419652
1920,175787.5473583328
1921,332053.76120989537
1922,291151.5490023651
1923,207672.9676676256
1924,229468.2684674315
1925,225066.39302084965
1926,321438.8481548944
1927,123111.93656548703
1928,152790.9192327901
1929,103097.13854709393
1930,140106.94327442098
1931,110814.17781312222
1932,120261.3310129756
1933,143576.7656802563
1934,176127.5104433076
1935,159206.91946642325
1936,174808.75314787545
1937,176945.2040870995
1938,152495.79575890044
1939,263337.2865364838
1940,228372.32952582403
1941,177877.3818981989
1942,177565.19754609096
1943,236029.6737621999
1944,287279.3113603039
1945,309914.3607949979
1946,194983.37200036334
1947,295896.52902904095
1948,192853.72682050735
1949,237696.15776433688
1950,200895.1758356768
1951,269428.40281769703
1952,248531.90300355552
1953,170631.98610885654
1954,226801.9489587799
1955,125786.52263648366
1956,282943.80672095367
1957,190732.97058463833
1958,278876.27734515513
1959,154167.54770984317
1960,89131.7487365776
1961,109808.70589372236
1962,124658.44156192633
1963,124658.44156192633
1964,117068.84734380004
1965,161255.83200567038
1966,179510.56052237275
1967,259762.23189481898
1968,335803.64400996396
1969,320900.38143422874
1970,355037.60684718704
1971,374507.1783348556
1972,316956.89463304996
1973,255220.03636552222
1974,277002.7488549354
1975,396647.4047267318
1976,259238.583136295
1977,309640.8500958432
1978,321710.0993176268
1979,308635.94327419833
1980,217056.16394072978
1981,306764.4190352459
1982,234149.7222763547
1983,234149.7222763547
1984,195885.4128773665
1985,217066.1647372526
1986,223543.98343763166
1987,196172.1964497655
1988,166959.15735580088
1989,206164.34698895502
1990,218201.76067482188
1991,207947.7072460522
1992,220152.74513081418
1993,186622.6304277194
1994,239842.18112280607
1995,203905.3892799781
1996,271222.76868717617
1997,310754.025573288
1998,301547.79788695823
1999,234609.68712969663
2000,287081.53669774043
2001,240325.29258031378
2002,228854.56669744398
2003,261324.28303349277
2004,246874.6973635494
2005,248497.92220072777
2006,239000.89141597305
2007,265312.7151669292
2008,196528.82368479323
2009,176619.13193641082
2010,202435.7049569376
2011,164722.60992563193
2012,193524.4757347534
2013,169484.93929445304
2014,176021.90394395145
2015,200782.30156286692
2016,175074.60148263318
2017,207600.47809292792
2018,121086.8683874816
2019,111026.0203202751
2020,112301.33848732861
2021,109504.37728708418
2022,190425.91435442984
2023,153749.93655707894
2024,233504.22450776465
2025,355608.58568921336
2026,196715.7965248115
2027,140550.17713234728
2028,181725.13716876865
2029,162196.40082247663
2030,290420.5987650044
2031,262135.82901698948
2032,269038.76468978566
2033,280481.9363809739
2034,181002.9085732168
2035,211490.5361450259
2036,227990.47602335
2037,229013.10797004847
2038,332257.1691161357
2039,223407.32942990077
2040,335544.40092096326
2041,262565.24534152844
2042,215053.93671911975
2043,186885.86977922995
2044,215520.7962648537
2045,231407.8457730627
2046,176257.87350105695
2047,133652.77648867475
2048,115058.00345593033
2049,183832.9478336205
2050,203425.30489896933
2051,98135.34450414355
2052,134564.46004430656
2053,132148.10012084714
2054,63602.65387653973
2055,161585.37546400554
2056,132832.09481334072
2057,124956.2620170207
2058,202469.456459109
2059,137805.78107285246
2060,156461.1625977597
2061,198459.62254251653
2062,132162.14514348208
2063,107626.78960255362
2064,138532.5689191548
2065,118800.36703300246
2066,202288.27374709924
2067,144496.03762231764
2068,193288.92788713318
2069,61244.56848320473
2070,117741.93826161668
2071,65070.46848001485
2072,142452.75475070844
2073,123875.47123729499
2074,206227.33940486072
2075,157606.14045653117
2076,110561.18352824452
2077,145459.81322719782
2078,125292.42745838783
2079,156781.5044630808
2080,147992.20239939782
2081,156796.1403393903
2082,194332.9429046377
2083,144050.8206926779
2084,106665.51565202538
2085,132102.60270941714
2086,136143.23238169416
2087,130054.34590975358
2088,127846.91002078503
2089,93191.23607723098
2090,159907.73100593887
2091,104977.34104093516
2092,120197.53749535847
2093,156875.57360969737
2094,177695.79388247288
2095,164479.8238437906
2096,102114.65301822743
2097,111313.11447677994
2098,143523.27961393303
2099,0.0
2100,92229.56327995216
2101,142428.85990190253
2102,184449.36064880158
2103,102671.37994927389
2104,188964.66129229715
2105,134202.80023462974
2106,30401.524811875424
2107,259868.8556660187
2108,120579.65404308465
2109,95127.6224108758
2110,130185.77830384581
2111,203910.23741559862
2112,160357.38448861186
2113,119474.96494460353
2114,148073.73619646803
2115,180440.7603977614
2116,115975.65947317611
2117,165900.3182060865
2118,155707.82440346197
2119,148610.85930296316
2120,114278.12014377932
2121,92514.66761697773
2122,85777.14909716955
2123,84604.59937515188
2124,228087.2544353845
2125,169042.55068046824
2126,180355.846046394
2127,204955.93237808897
2128,170755.0636781246
2129,130636.86964831103
2130,165378.2888511372
2131,150524.1772526025
2132,132030.3226800692
2133,153124.9697546521
2134,151854.2577169255
2135,92541.05629387632
2136,65830.90159075824
2137,127672.70473530146
2138,126006.24667441493
2139,157285.1834042603
2140,120992.76149511748
2141,138240.38127765505
2142,128185.07671649591
2143,131794.91061015462
2144,137223.61225417937
2145,120812.12610955405
2146,164584.5097865657
2147,166293.1432112891
2148,125664.3621727599
2149,112895.36828492006
2150,224910.48156325755
2151,164299.30928173466
2152,171189.6635540918
2153,166523.49705177578
2154,109085.70724700255
2155,145574.3725841377
2156,239686.18996583865
2157,233089.18136499383
2158,231382.69280070523
2159,225076.98204700593
2160,180324.75291992808
2161,259320.83438499
2162,348166.26295899285
2163,302405.7109316458
2164,248364.9978879773
2165,194954.7940071782
2166,121108.05716366487
2167,215405.54999300037
2168,182182.30394138818
2169,201106.36811818034
2170,215891.69645195184
2171,129909.24921938888
2172,129045.03692549825
2173,151207.4953484644
2174,243933.8087227006
2175,293943.4160539162
2176,275138.86116696557
2177,243111.98559142943
2178,240118.43762807772
2179,138278.00323809232
2180,223948.49482990432
2181,217838.83237550853
2182,229333.25628914256
2183,210089.2176891867
2184,130509.58025360946
2185,109742.27161513589
2186,160698.27069874926
2187,157976.15299328425
2188,157164.09323248363
2189,276945.58480648545
2190,77797.57467574146
2191,78710.56049565598
2192,74528.2219219938
2193,107723.7155636721
2194,99992.00260835473
2195,87531.58352157724
2196,91191.96368804475
2197,105686.65046093913
2198,208961.66843690348
2199,190255.46203746946
2200,151388.37786028945
2201,149410.7782382714
2202,221023.5574293978
2203,170642.43111789544
2204,169179.07840303206
2205,136089.0360021605
2206,159543.81078829206
2207,239966.66645066932
2208,232399.50762935137
2209,198968.55962745872
2210,128453.3484441546
2211,140828.09114419145
2212,143533.97553460684
2213,121164.9694977479
2214,145654.07743548186
2215,103910.89958238308
2216,174261.9801546771
2217,0.0
2218,87120.25974621752
2219,74090.83866049774
2220,68384.03512358357
2221,259985.52232667446
2222,231688.62035593172
2223,263477.1452853369
2224,213194.19419467603
2225,137811.7585527632
2226,154638.0049688533
2227,213811.1500644697
2228,252292.81754294204
2229,244849.71178137083
2230,123370.78522786792
2231,201028.44102250345
2232,192929.9068190359
2233,174899.33811984604
2234,245433.18296889533
2235,209096.81542886808
2236,274600.8654709528
2237,292085.1399429913
2238,209984.27233033106
2239,131308.2246400805
2240,164002.33890248238
2241,119508.28399279088
2242,125278.85955330494
2243,129741.71532435666
2244,70158.53150492176
2245,69150.9101259863
2246,134669.43975710458
2247,131656.17957270285
2248,105771.46810227571
2249,107235.34208986806
2250,111904.17814846756
2251,156151.9631735997
2252,202642.2753387715
2253,147749.8831835039
2254,166756.48306971407
2255,181362.76705662571
2256,192195.46570338463
2257,209498.92358012966
2258,193990.26775624344
2259,176825.7923883944
2260,174782.5998792223
2261,219050.4142257291
2262,231947.59603992858
2263,287842.51733541663
2264,357266.6678320754
2265,163208.16048589375
2266,287367.3875951108
2267,315512.5409880512
2268,346678.5417011371
2269,175483.77936949368
2270,191452.14307493772
2271,234973.62952198207
2272,216434.82275076283
2273,165920.56269086097
2274,180363.89217356473
2275,185425.80904460218
2276,204257.51982670903
2277,195858.03758140004
2278,145307.43078305185
2279,114516.39383852869
2280,87253.14372132972
2281,176541.9667636271
2282,177535.4579608471
2283,130829.4005973707
2284,142156.8864561742
2285,179660.87739996475
2286,120931.92279013808
2287,307636.4623206712
2288,268915.6567301599
2289,308185.0877925394
2290,354487.7951968047
2291,287646.0967859082
2292,356274.2955571433
2293,373625.3978236987
2294,351048.6377900846
2295,375150.64781937527
2296,291171.3280134357
2297,257199.0494830689
2298,306852.0091044572
2299,329443.7319093259
2300,288218.1193861258
2301,240627.01186220735
2302,231619.21394540745
2303,269264.61339518277
2304,259951.77610504258
2305,173561.05809578885
2306,173561.05809578885
2307,178959.43073503397
2308,251399.76570587602
2309,282966.27876296104
2310,232564.5129146142
2311,211577.18744523046
2312,163328.97560759398
2313,166481.26184424644
2314,183794.31374522948
2315,162403.49463296254
2316,173748.76565569857
2317,180556.82684888443
2318,165003.13878832283
2319,188434.27007867253
2320,199953.7631379025
2321,252809.62446277155
2322,199843.06282952
2323,181595.26057788383
2324,177789.47732895522
2325,222885.3292205273
2326,177633.8058944847
2327,216380.95502966052
2328,219654.55929425862
2329,178820.09724477804
2330,177633.5322227863
2331,314312.4930072584
2332,355543.926624318
2333,297549.3401415318
2334,248913.75965786274
2335,268968.5828476304
2336,294122.4656021785
2337,211741.4848302053
2338,256125.2029908411
2339,253052.73568551106
2340,350417.3254550947
2341,226162.83756566155
2342,253452.64682412564
2343,221807.32401978035
2344,224414.02748072354
2345,258482.12256241313
2346,236232.08238240672
2347,208151.4418315386
2348,239747.16492804422
2349,139631.36596067788
2350,250413.04972388947
2351,258863.3966234266
2352,270227.5551666287
2353,226245.2707059378
2354,158117.57091837967
2355,190620.98619513263
2356,129164.07159394523
2357,219213.0793720002
2358,184659.931995948
2359,146974.13345003338
2360,112552.16436550269
2361,127438.83101054141
2362,260060.02876026943
2363,123116.9146950756
2364,152445.86784290095
2365,237015.81239319753
2366,220920.2919280854
2367,251408.52577289872
2368,206693.8422444494
2369,251237.4841320174
2370,159858.95637288011
2371,165029.08547346064
2372,210093.8565923416
2373,258344.88153297608
2374,283709.39378545503
2375,248334.57905085685
2376,288893.1270289654
2377,339036.0350422261
2378,157610.27391087406
2379,224525.41231459184
2380,154367.69238499468
2381,182087.34455215462
2382,222350.34848210847
2383,231468.05754764643
2384,235121.4811243442
2385,160037.17233302098
2386,155614.87472468804
2387,127960.78791611979
2388,81506.2939943595
2389,124313.42169523018
2390,130132.67743048441
2391,119934.18186549071
2392,113160.82157877905
2393,196118.2128266498
2394,155329.9615057667
2395,199937.50777811898
2396,176105.42252536464
2397,205793.57667377897
2398,114356.62196321759
2399,35406.869073424634
2400,25080.320711790555
2401,103558.18613954197
2402,134320.8888991777
2403,169316.19193488572
2404,134214.26447862972
2405,174531.40256292318
2406,145880.49827540675
2407,122097.50787669307
2408,125553.31693664743
2409,134581.85962090731
2410,203569.70832847434
2411,115829.58854591195
2412,152314.10756108954
2413,142025.67006097862
2414,127182.78704946808
2415,170026.29201704139
2416,145022.78857242272
2417,153340.75405697493
2418,115992.34723732265
2419,123291.0045414948
2420,115840.79874257924
2421,137687.47670091744
2422,115063.0658887549
2423,116781.30591778821
2424,125014.39670609808
2425,222098.57791723826
2426,108012.52233367777
2427,136710.79692417514
2428,205788.0892032621
2429,113941.32281641965
2430,145983.71453275252
2431,132475.99445130283
2432,125278.85955330494
2433,136871.6064767547
2434,143212.44392371684
2435,156115.94282556468
2436,91525.53510892214
2437,109504.37728708418
2438,114856.00078133054
2439,115203.01779384742
2440,156604.58937638436
2441,123608.97996889017
2442,118169.52604819296
2443,121208.40951981657
2444,122847.02753377424
2445,84422.18340503002
2446,134837.42398656876
2447,234924.1879841238
2448,169726.7871589927
2449,114529.08836889514
2450,178270.87906102315
2451,125996.25211624138
2452,248195.04165973296
2453,65479.93124405027
2454,93406.75221462894
2455,115984.78128533997
2456,138018.2935525515
2457,122505.48316392105
2458,143656.11307667205
2459,110352.73520243692
2460,164321.4248527727
2461,125495.4092518483
2462,140167.68354014202
2463,126154.86464179761
2464,211985.99562160022
2465,157357.72552104577
2466,128842.26553773068
2467,181835.89231317097
2468,115504.85153691561
2469,128057.52191575267
2470,216946.6022820093
2471,221350.19859467182
2472,211306.06002002794
2473,100759.08971289097
2474,99749.76710642094
2475,246874.6205931454
2476,124312.48355523971
2477,120465.42372764903
2478,161412.07747459595
2479,94003.96876126097
2480,122747.96024928588
2481,125278.85955330494
2482,107770.03478101967
2483,114521.99996956743
2484,117332.10108597105
2485,114006.25964759456
2486,152659.12157509782
2487,202283.38662016953
2488,181939.082990004
2489,170165.80751948906
2490,138470.7019977499
2491,69052.32145460759
2492,186934.71862832658
2493,127429.63113515457
2494,163284.0829405668
2495,98713.36158578363
2496,250088.77384095723
2497,180032.67855892584
2498,108908.6186383719
2499,65586.53089388245
2500,122697.76753744198
2501,150206.08952478805
2502,146814.07607718348
2503,107354.99355799926
2504,197036.88229338717
2505,219583.21025180424
2506,262899.4878182914
2507,307800.7491156659
2508,262392.27347389446
2509,226137.8595898958
2510,249729.06991598653
2511,201311.20313424678
2512,212307.6062051714
2513,217362.31865625744
2514,261448.7741391092
2515,123693.65019156437
2516,149488.08467297014
2517,120600.84281926791
2518,130442.7018430293
2519,217252.60108675234
2520,205688.21078867975
2521,204841.42325139503
2522,217814.06360421094
2523,115148.19465056271
2524,122735.46470907395
2525,122544.93576456426
2526,123482.55912424513
2527,110384.32887054962
2528,111971.23592774558
2529,109504.37728708418
2530,70076.4704075869
2531,236671.16532023318
2532,222290.69101507854
2533,207026.8246710055
2534,257204.930774916
2535,296503.0499019191
2536,225237.07437620373
2537,237193.4854602885
2538,190410.56675324848
2539,194436.92063919755
2540,178474.46674283248
2541,190532.360930471
2542,138259.05137815094
2543,117962.61641594945
2544,102416.51825572926
2545,134905.0877791828
2546,167395.16609234732
2547,150688.49926239022
2548,155199.43165270032
2549,130281.50017221918
2550,623661.0110656264
2551,140254.32121979684
2552,118960.35734059688
2553,78710.56049565598
2554,136055.79720858514
2555,131586.32799837898
2556,73524.91840929756
2557,81383.60968986806
2558,206490.09156697654
2559,154134.48033202827
2560,149219.67801003443
2561,164850.36457754558
2562,156402.21006634276
2563,158383.31541866416
2564,205262.93530972922
2565,116173.66228940926
2566,135546.7809796667
2567,130445.68618170253
2568,199194.56426746948
2569,192257.96817179504
2570,129272.53530396236
2571,152925.33283592833
2572,205264.00313363256
2573,238696.71061579048
2574,296962.2186275999
2575,147438.17853933398
2576,146618.37237532515
2577,155829.37584256686
2578,103856.95215813132
2579,0.0
2580,168288.1395932643
2581,99701.10741909553
2582,117460.9205528175
2583,259481.62006430808
2584,169339.0489172093
2585,158664.53846068293
2586,212715.2020141908
2587,219492.55503972186
2588,170314.22960651972
2589,152720.81473111987
2590,220424.5102854667
2591,227637.6470804976
2592,237919.92434602146
2593,255278.5444826331
2594,197063.76473929922
2595,233063.81921136027
2596,288474.8624032454
2597,192522.16973208517
2598,253124.8719906724
2599,335401.51034184056
2600,117162.9961503713
2601,144959.54035953383
2602,76010.40302698291
2603,75933.24683156502
2604,76010.40302698291
2605,75414.64437827063
2606,121869.63615705367
2607,178422.94311935987
2608,167593.36568619145
2609,131553.09765491076
2610,102501.37989838165
2611,147490.98525979527
2612,135227.48378863325
2613,106380.12531555208
2614,111156.5936229644
2615,173395.31056318447
2616,153851.1214815112
2617,186840.45495669855
2618,193306.2958887012
2619,253924.23593719993
2620,167210.0523796715
2621,173334.58296636658
2622,178543.4865378721
2623,258364.63508574813
2624,260093.81517670516
2625,328478.5522274489
2626,164534.81892660682
2627,220440.55094377804
2628,333743.8755910989
2629,396279.3999810739
2630,306240.0494281377
2631,376894.50458778464
2632,336997.113384121
2633,295653.039127382
2634,321033.0287954934
2635,156599.5307043142
2636,217633.82345201276
2637,185001.14116172216
2638,240064.92871768787
2639,185973.42680397912
2640,160106.3012496195
2641,82013.75342818175
2642,185352.72592415506
2643,131133.72920400888
2644,125160.32084038501
2645,126589.71826734205
2646,122759.26794662917
2647,130829.4005973707
2648,155564.5767373461
2649,144351.52271820107
2650,179510.56052237275
2651,161851.5906543827
2652,338041.8736623778
2653,264745.723693565
2654,245498.74640058787
2655,315301.9580217034
2656,299730.5698173384
2657,311667.730391202
2658,277664.04370649357
2659,274862.56918995955
2660,292143.42281537165
2661,309306.05334527954
2662,308667.91714420076
2663,265461.5221827801
2664,281784.2084571406
2665,293884.3594155996
2666,290804.25838490017
2667,159819.18670162352
2668,190086.74191000478
2669,181977.02701319594
2670,276020.6389983244
2671,191101.1705987987
2672,203851.61338132815
2673,220013.24611271758
2674,221078.1022082575
2675,187908.30298206917
2676,199566.4468519441
2677,191044.673093694
2678,243234.19870114644
2679,256848.38148775123
2680,274020.84825812594
2681,344044.4859447847
2682,303538.34353579907
2683,389331.89269425
2684,288716.3455840077
2685,307786.9843486438
2686,256687.98516611362
2687,263137.202403617
2688,251574.23403184456
2689,231543.80982531726
2690,355098.19608293404
2691,178194.25834723012
2692,163528.02296882655
2693,215498.8948732275
2694,160847.65370804394
2695,205557.58861882953
2696,198608.25253982042
2697,187861.52604891677
2698,178680.31559511527
2699,183638.5939271419
2700,167698.43312297328
2701,151129.06710487293
2702,120843.37848582282
2703,158324.7374222723
2704,131645.0224024372
2705,120942.85574326891
2706,113298.18908666857
2707,115746.89172423055
2708,124465.54321380338
2709,114006.25964759456
2710,115833.6764887042
2711,294771.67428115977
2712,312758.7936276422
2713,187679.14299763032
2714,162366.83905691447
2715,167150.98597427216
2716,164580.86444747358
2717,203512.62306697769
2718,255270.2209114273
2719,138808.02507494672
2720,207771.9446027012
2721,127406.03994070852
2722,154837.6919571938
2723,149910.40009033823
2724,111288.89883654044
2725,126247.59860770192
2726,135332.08674941116
2727,190727.61959728596
2728,180232.6179644368
2729,133228.92356166797
2730,144755.2757330909
2731,133993.6785683712
2732,123449.40131090157
2733,155892.3346819773
2734,174272.01744827032
2735,137332.9170388316
2736,150596.6428363494
